runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;28;455.68;796;782.95;603.25;447.5;75;100;434.82;3794.24;3605.54;890.5;2.52;4;0.12
NA;2;51;386.24;901;713.8;563;370;80.39;98.04;329.47;2763.68;2759.24;715.71;1.93;3;0.06
NA;3;64;380.16;994;873.5;517;320.5;82.81;98.44;375.19;3300.28;3291.82;755.34;2.3;6;0.09
NA;4;84;372.36;1078;792.75;492;342;84.52;97.62;356.7;3025.37;3021.11;729.06;2.11;9;0.1
NA;5;93;370.86;1118;882.3;539;294;81.72;95.7;342.25;2873;2827.24;713.11;1.98;8;0.08
NA;6;95;376.48;1434;860.8;546;276;81.05;95.79;347.11;2942.09;2751.29;723.59;1.93;18;0.16
NA;7;101;357.85;981;776.8;504;284;84.16;99.01;386.51;3361.17;3241.84;744.37;2.27;10;0.09
NA;8;121;341.46;955;775.9;456;275;87.6;99.17;404.17;3690.17;3575.37;745.63;2.5;13;0.1
NA;9;116;337.64;1003;839.45;439;267.5;87.93;98.28;411.13;3749.94;3727.11;748.77;2.61;13;0.1
NA;10;120;368.24;969;859;557;268;80.83;97.5;431.42;3796;3601.17;799.66;2.52;13;0.1
NA;11;124;362.31;1017;810.25;544;280;80.65;98.39;412.67;3634.13;3551.42;774.98;2.49;9;0.07
NA;12;135;394.78;1196;832.6;562;338;79.26;97.78;403.8;3415.49;3239.77;798.58;2.27;10;0.07
NA;13;139;393.21;1075;807;554;346;79.86;97.84;384.51;3269.12;3043.15;777.72;2.13;8;0.05
NA;14;147;403.54;1601;858.6;570;331;76.19;97.28;367.26;3004.84;2890.04;770.8;2.02;9;0.06
NA;15;151;370.63;947;811;535;320;80.79;98.68;402.46;3414.53;3098.19;773.09;2.17;9;0.06
NA;16;157;365.18;1165;855.9;534;278;78.98;96.82;390.68;3214.09;2900.9;755.85;2.03;10;0.06
NA;17;154;374.08;935;818.25;578.25;295;78.57;98.7;402.92;3307.92;2963.66;777;2.07;8;0.05
NA;18;150;353.94;970;796.75;493;277.5;82;98.67;362.11;2963.14;2802.16;716.05;1.96;6;0.04
NA;19;156;327.52;913;757.9;453.25;255.5;86.54;99.36;378.06;3219.4;3042.07;705.58;2.13;13;0.08
NA;20;159;362.73;1309;808;532;284;82.39;98.11;390.63;3270.2;3152.62;753.36;2.21;10;0.06
NA;21;151;352.32;1320;833.2;462;264;83.44;98.01;394.13;3287.68;3167.85;746.46;2.22;12;0.07
NA;22;150;352.33;1320;873.25;438;265.5;85.33;96;406.41;3341.26;3261.56;758.74;2.28;10;0.06
NA;23;147;355.03;1320;846.6;468;255;83.67;97.96;435.93;3549.59;3388.33;790.96;2.37;11;0.07
NA;24;156;353.95;1073;811.9;501.75;265;85.26;98.08;403.97;3363.1;3144.69;757.92;2.2;9;0.05
NA;25;153;355.85;996;838.3;504;265;84.31;98.04;389.44;3228.34;3104.7;745.29;2.17;9;0.06
