vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtE3;132602.79;76446.52;56156.27;80835.55
drtE1;124792.62;71959.6;52833.03;91511.66
drtE2;134320.02;83574.38;50745.64;89349.86
