runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;23;244.57;671;651.4;295;200;95.65;100;384.09;4638.45;4325.34;628.65;3.03;0;0
NA;2;47;242.23;684;552.6;313;206;97.87;100;423.34;4947.87;4481.47;665.57;3.14;0;0
NA;3;62;254.47;626;558.05;330.75;228.5;98.39;100;393.27;4501.26;4239.09;647.74;2.97;0;0
NA;4;69;258.13;866;596;314.5;217;95.65;100;437.43;5104.27;4835.25;695.57;3.38;0;0
NA;5;90;285.06;961;763.6;349.25;237;92.22;98.89;460.29;5407.06;5044.4;745.34;3.53;0;0
NA;6;94;262.12;953;633.75;312;211;95.74;98.94;450.01;5339.16;5019.08;712.13;3.51;0;0
NA;7;97;265.72;961;577.8;327.5;236;95.88;98.97;476;5528.27;5142.16;741.72;3.6;0;0
NA;8;111;294.21;1060;667.2;362;241;93.69;97.3;529.86;5917.75;5216.92;824.07;3.65;0;0
NA;9;108;270.06;923;699.8;319.75;217.5;93.52;98.15;506.4;5980.25;5464.22;776.46;3.82;0;0
NA;10;105;287.12;888;685.6;349;241;91.43;100;547.68;6412.11;5415.57;834.8;3.79;1;0.01
NA;11;93;280.37;889;715.3;341.5;230;90.32;100;536.94;6358.04;5433.5;817.3;3.8;1;0.01
NA;12;97;285.95;865;662.2;341;246;91.75;100;539.28;6061.91;5275.36;825.23;3.69;1;0.01
NA;13;100;307.57;913;785.55;374.5;246;89;99;517;6014.76;5430.39;824.57;3.8;0;0
NA;14;100;291.94;913;736.75;324.75;245;92;99;544.25;6381.12;5597.47;836.19;3.92;0;0
NA;15;98;282.86;913;590.2;329.75;258;95.92;98.98;540.91;6274.45;5491.74;823.77;3.84;1;0.01
NA;16;105;298.33;753;666.4;367.5;269;92.38;100;547.44;6289.2;5668.78;845.77;3.97;1;0.01
NA;17;113;282.64;878;641.1;351.5;248;93.81;100;506.9;5957.69;5436.25;789.54;3.81;1;0.01
NA;18;98;283.92;876;623.85;332.75;246;94.9;100;498.8;5986.57;5699.12;782.71;3.99;1;0.01
NA;19;108;274.48;817;656.9;321.75;227.5;93.52;100;499.08;5914.24;5668.91;773.56;3.97;0;0
NA;20;102;261.96;805;605.9;307.25;217;95.1;100;526.87;6179.02;5848.08;788.83;4.09;1;0.01
