runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;7;511.14;715;715;710;465;57.14;100;712.57;6768.99;6768.99;1223.71;4.74;0;0
NA;2;11;443.18;871;871;590;425;81.82;100;506.64;4896.99;4896.99;949.82;3.43;1;0.08
NA;3;13;501.46;864;864;627;492;76.92;100;669.54;5819.31;5062.3;1171;3.54;3;0.19
NA;4;16;566.69;1005;1005;736;570;62.5;93.75;769;7237.22;6621.32;1335.69;4.63;0;0
NA;5;17;618.41;1005;1005;780;672;47.06;94.12;561.71;5434.34;5434.34;1180.12;3.8;2;0.11
NA;6;19;566.74;961;961;777;513;57.89;94.74;576.32;5331.57;5330.95;1143.05;3.73;1;0.05
NA;7;22;494.41;816;808.05;723;503;63.64;100;409.73;3608.03;3608.03;904.14;2.53;2;0.08
NA;8;16;400.62;818;818;640.25;325.5;75;100;493.44;4532.15;4532.15;894.06;3.17;8;0.33
NA;9;24;476.42;871;857.25;729.5;504.5;62.5;100;629.67;4896.99;4093.74;1106.08;2.87;2;0.08
NA;10;32;491.03;841;824.75;664.75;506.5;68.75;100;543.53;4288.73;3576.74;1034.56;2.5;3;0.09
NA;11;36;482.36;841;831.65;644.25;497.5;69.44;100;450.89;3629.79;3510.97;933.25;2.46;2;0.05
NA;12;34;521.53;1030;949.75;682.5;550.5;55.88;94.12;436.24;3660.49;3485.49;957.76;2.44;3;0.08
NA;13;30;481.17;889;854.35;637.5;536;66.67;100;500.4;3984.52;3756.02;981.57;2.63;4;0.12
NA;14;33;485.45;900;881.8;631.5;496;63.64;96.97;481.09;4024.61;3971.83;966.55;2.78;3;0.08
NA;15;31;509.48;949;910;663;499;74.19;96.77;536.19;4652.49;3751.07;1045.68;2.63;5;0.14
NA;16;32;494.34;872;844.7;579.25;449;78.12;100;574.03;4797.67;3924.42;1068.38;2.75;5;0.14
NA;17;26;470.65;762;752.9;565.75;438.5;76.92;100;476.27;3636.05;3282.21;946.92;2.3;5;0.16
NA;18;27;561.63;872;867.2;681;564;62.96;100;513.89;3659.82;3659.56;1075.52;2.56;2;0.07
NA;19;31;603.74;925;893.2;730;597;51.61;96.77;536.9;3669.48;3616.33;1140.65;2.53;3;0.09
NA;20;33;601;1058;1031.4;735;571;54.55;93.94;499.03;3614.91;3614.7;1100.03;2.53;3;0.08
