departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
1701.0;32083000661-2;drtB10;1064039460_0;379509.8;3947181.13;85780852_0_r;367455.28;3946624.41;312.0;3352.0;1339.0;15486.51;15486.51;-10.84;2601;6451.21
23426.0;32094018093-1;drtB13;173773219_3;357882.75;3938498.61;120322803_0;376270.96;3947250.89;895.0;27009.0;2688.0;28635.15;28516.95;-19.96;24326;31721.91
23427.0;31124026835-1;drtB16;242669507_0_r;376011.11;3945607.63;43099692_0_r;362711.76;3929580.49;518.0;26061.0;2116.0;24827.78;24827.78;-17.38;24327;30856.32
26427.0;42167020102-1;drtB7;314968613_0;357394.89;3930773.08;569697235_0;354987.47;3929094.06;473.0;27418.0;518.0;3256.28;3256.28;-2.28;27327;29180.9
27615.0;42163006646-1;drtB7;205939084_1;356129.93;3930308.91;211105738_5;355403.44;3929057.3;333.0;28263.0;315.0;1896.97;1896.97;-1.33;28515;29736.41
29720.0;31124077292-1;drtB6;454703646_0;373614.76;3946321.98;939131306_0;374292.45;3947058.1;308.0;30301.0;273.0;1699.72;1699.72;-1.19;30620;31733.42
36010.0;31124069951-1;drtB13;209192536_0;376582.13;3947210.44;28136936_0;380382.59;3947029.6;146.0;36912.0;756.0;5247.57;5247.57;-3.67;36910;39390.68
36039.0;32197014171-1;drtB11;27083858_3;370446.27;3945248.29;1103735496_0_r;371067.53;3944574.22;363.0;36658.0;256.0;1367.24;1367.24;-0.96;36939;38001.73
39623.0;32083035122-1;drtB3;319679383_1;371847.47;3948078.04;27696557_0;371224;3946874.5;256.0;40143.0;264.0;2027.16;2027.16;-1.42;40523;41608.2
43212.0;31163042051-4;drtB10;399681284_1;365334.48;3944988.11;111813246_0;364195.49;3947395.08;383.0;44013.0;418.0;3693;3693;-2.59;44112;45624.22
43224.0;31124055951-2;drtB1;48671202_0;379620.45;3945318.91;31336576_16;376394.26;3944212.8;155.0;43840.0;461.0;4679.3;4679.3;-3.28;44124;45723.88
43824.0;91536012321-2;drtB7;1195160265_0_r;357201.37;3932096.89;207915187_0_r;357115.9;3932131.89;728.0;44574.0;22.0;122.87;122.87;-0.09;44724;45086.92
45082.0;91536015772-2;drtB7;135903703_1;358221.29;3933084.86;242314640_2;356914.27;3934447.2;387.0;45775.0;306.0;2794.81;2794.81;-1.96;45982;47176.11
46847.0;91532014012-3;drtB7;192210042_3;356472.88;3935561.86;265021667_0;352852.08;3935662.71;365.0;47815.0;603.0;5181.14;5181.14;-3.63;47747;49878.74
50427.0;61352006153-2;drtB15;86635830_1;372348.13;3941544.7;985029767_1;369809.01;3941619.46;528.0;51449.0;494.0;3090.52;3090.52;-2.16;51327;53060
50462.0;32093055744-2;drtB7;152468720_0_r;356425.33;3936960.81;1115721718_0;357288.62;3936490.7;842.0;51498.0;194.0;1372.07;1372.07;-0.96;51362;52224.27
51821.0;42132021841-3;drtB7;27776607_1;359907.55;3931232.94;1123116331_1;361617.56;3931545.71;774.0;52932.0;337.0;2147.96;2147.96;-1.5;52721;53991.25
54030.0;32097083984-2;drtB7;25724143_2;358433.4;3935178.56;121903670_0;357782.38;3935872.89;757.0;54987.0;200.0;1267.88;1267.88;-0.89;54930;55809.16
56421.0;91534019301-4;drtB7;150719234_2;356463.36;3935270.62;1188545319_0;356633;3935546.19;394.0;56884.0;69.0;404.42;404.42;-0.28;57321;57831.12
57643.0;31124047993-2;drtB14;120322803_0;376270.96;3947250.89;47235591_0;373510.99;3946288.37;447.0;58655.0;565.0;3543.9;3543.9;-2.48;58543;60472.1
58548.0;31124074312-5;drtB6;282583332_0_r;374980.18;3946703.98;221139150_0;375730.46;3946310.03;226.0;59060.0;286.0;1082.32;1082.32;-0.76;59448;60252.18
62123.0;61351024991-4;drtB4;962147597_0;369680.43;3943747.2;147479083_0_r;368540.93;3943974.14;171.0;62559.0;265.0;1685.79;1685.79;-1.18;63023;64090.75
63320.0;32094017571-3;drtB7;37229810_0;359169.27;3934730.81;222662558_0;359726.45;3934092.56;482.0;63958.0;156.0;1086.4;1086.4;-0.76;64220;64972.27
63352.0;31123026142-2;drtB5;282318044_0;378005.43;3945473.65;197107496_11;375864.16;3945836.58;228.0;63964.0;384.0;2442.41;2442.41;-1.71;64252;65678.88
63930.0;61365046901-3;drtB15;1174568833_0;370401.35;3939989.39;1078514509_0;370182.06;3939697.77;411.0;64438.0;97.0;726.22;726.22;-0.51;64830;65414.18
68854.0;61372021721-2;drtB12;254992125_5;381004.26;3946072.36;135269069_0_r;366263.59;3938409.9;522.0;70937.0;1561.0;20758.41;20758.41;-14.53;69754;74622.35
86055.0;32094013131-2;drtB15;115152550_5;371591.62;3938286.96;144341362_0_r;360183.84;3934437.97;477.0;88184.0;1652.0;14945.65;14945.65;-10.46;86955;91776.22
