departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
10830.0;42063027351-1;drtE11;320432635_0;332886.92;3902294.65;1023921434_0;330875.08;3908938.75;187.0;11759.0;742.0;8606.76;8606.76;-8.02;11430;14209.36
26418.0;42068029513-1;drtE7;319420038_0;335078.12;3908147.73;154654700_5;334093.15;3907262.08;422.0;27050.0;210.0;1699.48;1699.48;-3.19;27018;28217.31
29721.0;42062020323-1;drtE6;199306646_7;334453.55;3904434.92;199306269_6;335013.29;3905115.25;354.0;30234.0;159.0;1198.5;1198.5;-2.84;30321;31395.86
30367.0;42173004182-1;drtE0;318854661_0;327787.25;3910576.05;501349034_0;331286.11;3912942.78;285.0;31033.0;381.0;5311.95;5177.69;-5.62;30967;32590.99
32759.0;43623000312-2;drtE11;107415981_0;331626.73;3910270.1;226039810_2;334692.28;3908824.7;272.0;33459.0;428.0;5261.73;5261.73;-5.68;33359;35215.59
33909.0;43624001943-1;drtE8;205296958_1;332189.32;3909729.18;107415981_0;331626.73;3910270.1;582.0;34582.0;91.0;999.91;999.91;-2.7;34509;35370.96
39789.0;43663002011-2;drtE2;226034817_0;332664.74;3912958.37;136560114_2;328885.21;3911468.15;289.0;40539.0;461.0;5163.37;5163.37;-5.61;40389;42315.04
46224.0;42068030261-3;drtE11;226039810_2;334692.28;3908824.7;320230823_0;333672.71;3905672.53;61.0;46758.0;473.0;4202.32;4202.32;-4.94;46824;48804.15
46314.0;42114016402-2;drtE1;963611077_0;329675.15;3905723.14;332668052_0_r;332390.04;3902705.4;339.0;47428.0;775.0;6509.7;6509.7;-6.56;46914;49791.89
47435.0;42063030002-4;drtE9;226039844_0_r;333855.19;3903675.71;320154957_0;335730.08;3904647;355.0;48239.0;449.0;2997.33;2997.33;-4.1;48035;49965.84
49247.0;42062024241-2;drtE8;319392667_0;331119.61;3907413.99;136560571_28;330983.13;3906187.67;408.0;49814.0;159.0;2368.66;2368.66;-3.66;49847;50888.35
51747.0;42062005643-4;drtE8;319768346_0_r;332029.44;3906141.71;320425688_0;332393.31;3904341.21;258.0;52312.0;307.0;2423.46;2423.46;-3.7;52347;53700.48
52764.0;42063030901-1;drtE10;197783348_3;336401.54;3904895.79;550346823_0;332497.12;3902742.4;223.0;54126.0;1139.0;6447.86;4931.8;-5.45;53364;56121.06
53444.0;42062019522-3;drtE10;444229884_0;334032.64;3903329.18;277515907_0;332948.46;3902570.57;105.0;53973.0;424.0;2776.07;1450.4;-3.02;54044;55183.01
53645.0;42062017042-2;drtE10;226039161_0;334120.66;3903116.37;197887641_8;331987.21;3907027.92;174.0;54750.0;931.0;7087.44;5493.96;-5.85;54245;56607.39
54077.0;43663002032-1;drtE2;137841278_1;329157.68;3911454.69;318716041_8;329314.42;3911151.93;133.0;54256.0;46.0;347.62;347.62;-2.35;54677;55417.17
55865.0;42062017044-2;drtE1;226039161_0;334120.66;3903116.37;197887641_8;331987.21;3907027.92;511.0;56941.0;565.0;5493.96;5493.96;-5.85;56465;58763.5
55955.0;42067026355-2;drtE2;136559134_0;327607.59;3911013.13;215617186_0;331675.62;3904640.17;338.0;57075.0;782.0;8973.76;8973.76;-8.28;56555;59424.44
57624.0;42062002982-3;drtE1;319288915_0;331252.37;3909138.67;18955491_2;331261.84;3909047.25;303.0;57964.0;37.0;266.86;266.86;-2.35;58224;58968.42
58614.0;42173002304-2;drtE2;963611077_0;329675.15;3905723.14;319012622_0;328542.78;3909239.76;444.0;59642.0;584.0;5323.51;5323.51;-5.73;59214;61556.38
61224.0;42062010941-4;drtE3;1068314201_0_r;331718.84;3903745.29;226038567_1;332070.69;3903239.54;130.0;61486.0;132.0;834.76;834.76;-2.58;61824;62813.64
63939.0;42063028272-2;drtE2;685054827_0;325291.77;3909052.36;1068314201_0_r;331718.84;3903745.29;688.0;66236.0;1609.0;16533.83;11954.27;-10.37;64539;68443.09
64830.0;43664001822-3;drtE2;318902099_0_r;327550.6;3910476.63;318736782_0;329626;3911085.25;217.0;65253.0;206.0;2730.55;2730.55;-3.91;65430;66633.74
70275.0;42062018563-2;drtE0;137988708_1;328069.43;3914082;208840518_1;334565.65;3906423.42;421.0;71648.0;952.0;13330.16;13330.16;-11.33;70875;74199.8
