zone;X;Y;time;idleDRTVehicles
1;384314.1584428247;3946758.876614411;0.0;64
1;384314.1584428247;3946758.876614411;0.0;65
1;384314.1584428247;3946758.876614411;0.0;66
1;384314.1584428247;3946758.876614411;0.0;67
1;384314.1584428247;3946758.876614411;0.0;68
1;384314.1584428247;3946758.876614411;0.0;69
1;384314.1584428247;3946758.876614411;0.0;70
1;384314.1584428247;3946758.876614411;0.0;71
1;384314.1584428247;3946758.876614411;0.0;72
1;384314.1584428247;3946758.876614411;0.0;73
1;384314.1584428247;3946758.876614411;0.0;74
1;384314.1584428247;3946758.876614411;0.0;75
1;384314.1584428247;3946758.876614411;0.0;76
1;384314.1584428247;3946758.876614411;0.0;77
1;384314.1584428247;3946758.876614411;0.0;78
1;384314.1584428247;3946758.876614411;0.0;79
1;384314.1584428247;3946758.876614411;0.0;80
1;384314.1584428247;3946758.876614411;0.0;81
1;384314.1584428247;3946758.876614411;0.0;82
1;384314.1584428247;3946758.876614411;0.0;83
1;384314.1584428247;3946758.876614411;0.0;84
1;384314.1584428247;3946758.876614411;0.0;85
1;384314.1584428247;3946758.876614411;0.0;86
1;384314.1584428247;3946758.876614411;0.0;87
1;384314.1584428247;3946758.876614411;0.0;88
1;384314.1584428247;3946758.876614411;0.0;89
1;384314.1584428247;3946758.876614411;0.0;90
1;384314.1584428247;3946758.876614411;0.0;91
1;384314.1584428247;3946758.876614411;0.0;92
1;384314.1584428247;3946758.876614411;0.0;93
1;384314.1584428247;3946758.876614411;0.0;94
1;384314.1584428247;3946758.876614411;0.0;95
1;384314.1584428247;3946758.876614411;0.0;96
1;384314.1584428247;3946758.876614411;0.0;97
1;384314.1584428247;3946758.876614411;0.0;98
1;384314.1584428247;3946758.876614411;0.0;99
1;384314.1584428247;3946758.876614411;0.0;100
1;384314.1584428247;3946758.876614411;0.0;101
1;384314.1584428247;3946758.876614411;0.0;102
1;384314.1584428247;3946758.876614411;0.0;103
1;384314.1584428247;3946758.876614411;0.0;104
1;384314.1584428247;3946758.876614411;0.0;105
1;384314.1584428247;3946758.876614411;0.0;106
1;384314.1584428247;3946758.876614411;0.0;107
1;384314.1584428247;3946758.876614411;0.0;108
1;384314.1584428247;3946758.876614411;0.0;109
1;384314.1584428247;3946758.876614411;0.0;110
1;384314.1584428247;3946758.876614411;0.0;111
1;384314.1584428247;3946758.876614411;0.0;112
1;384314.1584428247;3946758.876614411;0.0;113
1;384314.1584428247;3946758.876614411;930.0;112
1;384314.1584428247;3946758.876614411;1228.0;111
1;384314.1584428247;3946758.876614411;1827.0;110
1;384314.1584428247;3946758.876614411;1832.0;111
1;384314.1584428247;3946758.876614411;2440.0;112
1;384314.1584428247;3946758.876614411;2462.0;111
1;384314.1584428247;3946758.876614411;2782.0;112
1;384314.1584428247;3946758.876614411;3627.0;111
1;384314.1584428247;3946758.876614411;4054.0;112
1;384314.1584428247;3946758.876614411;4619.0;111
1;384314.1584428247;3946758.876614411;5099.0;112
1;384314.1584428247;3946758.876614411;6808.0;113
1;384314.1584428247;3946758.876614411;7265.0;112
1;384314.1584428247;3946758.876614411;8499.0;113
1;384314.1584428247;3946758.876614411;9839.0;112
1;384314.1584428247;3946758.876614411;11097.0;113
1;384314.1584428247;3946758.876614411;24040.0;112
1;384314.1584428247;3946758.876614411;24283.0;113
1;384314.1584428247;3946758.876614411;27059.0;112
1;384314.1584428247;3946758.876614411;27545.0;113
1;384314.1584428247;3946758.876614411;28232.0;112
1;384314.1584428247;3946758.876614411;28769.0;113
1;384314.1584428247;3946758.876614411;30519.0;112
1;384314.1584428247;3946758.876614411;30624.0;111
1;384314.1584428247;3946758.876614411;31211.0;110
1;384314.1584428247;3946758.876614411;31284.0;111
1;384314.1584428247;3946758.876614411;31546.0;112
1;384314.1584428247;3946758.876614411;31941.0;113
1;384314.1584428247;3946758.876614411;32413.0;112
1;384314.1584428247;3946758.876614411;33043.0;111
1;384314.1584428247;3946758.876614411;33302.0;112
1;384314.1584428247;3946758.876614411;33322.0;111
1;384314.1584428247;3946758.876614411;33335.0;110
1;384314.1584428247;3946758.876614411;33417.0;111
1;384314.1584428247;3946758.876614411;33694.0;112
1;384314.1584428247;3946758.876614411;34249.0;111
1;384314.1584428247;3946758.876614411;34400.0;112
1;384314.1584428247;3946758.876614411;35133.0;113
1;384314.1584428247;3946758.876614411;36989.0;112
1;384314.1584428247;3946758.876614411;37822.0;111
1;384314.1584428247;3946758.876614411;37839.0;110
1;384314.1584428247;3946758.876614411;38118.0;109
1;384314.1584428247;3946758.876614411;38149.0;108
1;384314.1584428247;3946758.876614411;38263.0;109
1;384314.1584428247;3946758.876614411;38346.0;110
1;384314.1584428247;3946758.876614411;38469.0;111
1;384314.1584428247;3946758.876614411;38875.0;112
1;384314.1584428247;3946758.876614411;39512.0;113
1;384314.1584428247;3946758.876614411;42327.0;112
1;384314.1584428247;3946758.876614411;43235.0;111
1;384314.1584428247;3946758.876614411;43253.0;110
1;384314.1584428247;3946758.876614411;43404.0;109
1;384314.1584428247;3946758.876614411;43533.0;108
1;384314.1584428247;3946758.876614411;43990.0;109
1;384314.1584428247;3946758.876614411;44056.0;110
1;384314.1584428247;3946758.876614411;44062.0;111
1;384314.1584428247;3946758.876614411;44271.0;112
1;384314.1584428247;3946758.876614411;44443.0;111
1;384314.1584428247;3946758.876614411;44550.0;112
1;384314.1584428247;3946758.876614411;45010.0;111
1;384314.1584428247;3946758.876614411;45025.0;110
1;384314.1584428247;3946758.876614411;45352.0;111
1;384314.1584428247;3946758.876614411;45634.0;112
1;384314.1584428247;3946758.876614411;45644.0;111
1;384314.1584428247;3946758.876614411;45957.0;112
1;384314.1584428247;3946758.876614411;46204.0;113
1;384314.1584428247;3946758.876614411;46647.0;112
1;384314.1584428247;3946758.876614411;46822.0;111
1;384314.1584428247;3946758.876614411;46824.0;110
1;384314.1584428247;3946758.876614411;47131.0;111
1;384314.1584428247;3946758.876614411;47187.0;112
1;384314.1584428247;3946758.876614411;47752.0;111
1;384314.1584428247;3946758.876614411;47768.0;110
1;384314.1584428247;3946758.876614411;48028.0;111
1;384314.1584428247;3946758.876614411;48233.0;112
1;384314.1584428247;3946758.876614411;48368.0;113
1;384314.1584428247;3946758.876614411;48642.0;112
1;384314.1584428247;3946758.876614411;48650.0;111
1;384314.1584428247;3946758.876614411;48655.0;110
1;384314.1584428247;3946758.876614411;48657.0;109
1;384314.1584428247;3946758.876614411;49495.0;110
1;384314.1584428247;3946758.876614411;49508.0;111
1;384314.1584428247;3946758.876614411;49667.0;112
1;384314.1584428247;3946758.876614411;50096.0;113
1;384314.1584428247;3946758.876614411;50117.0;112
1;384314.1584428247;3946758.876614411;50434.0;111
1;384314.1584428247;3946758.876614411;50439.0;110
1;384314.1584428247;3946758.876614411;50441.0;109
1;384314.1584428247;3946758.876614411;50459.0;108
1;384314.1584428247;3946758.876614411;50882.0;109
1;384314.1584428247;3946758.876614411;50962.0;110
1;384314.1584428247;3946758.876614411;51093.0;111
1;384314.1584428247;3946758.876614411;51101.0;112
1;384314.1584428247;3946758.876614411;51373.0;113
1;384314.1584428247;3946758.876614411;51628.0;112
1;384314.1584428247;3946758.876614411;52222.0;111
1;384314.1584428247;3946758.876614411;52227.0;110
1;384314.1584428247;3946758.876614411;52231.0;109
1;384314.1584428247;3946758.876614411;52566.0;110
1;384314.1584428247;3946758.876614411;52592.0;111
1;384314.1584428247;3946758.876614411;52712.0;112
1;384314.1584428247;3946758.876614411;52873.0;111
1;384314.1584428247;3946758.876614411;53237.0;112
1;384314.1584428247;3946758.876614411;53646.0;113
1;384314.1584428247;3946758.876614411;54036.0;112
1;384314.1584428247;3946758.876614411;54566.0;111
1;384314.1584428247;3946758.876614411;54620.0;110
1;384314.1584428247;3946758.876614411;54641.0;109
1;384314.1584428247;3946758.876614411;54931.0;108
1;384314.1584428247;3946758.876614411;55008.0;109
1;384314.1584428247;3946758.876614411;55245.0;110
1;384314.1584428247;3946758.876614411;55815.0;109
1;384314.1584428247;3946758.876614411;55831.0;110
1;384314.1584428247;3946758.876614411;55833.0;109
1;384314.1584428247;3946758.876614411;55841.0;108
1;384314.1584428247;3946758.876614411;56010.0;109
1;384314.1584428247;3946758.876614411;56258.0;110
1;384314.1584428247;3946758.876614411;56313.0;111
1;384314.1584428247;3946758.876614411;56804.0;112
1;384314.1584428247;3946758.876614411;56873.0;113
1;384314.1584428247;3946758.876614411;57061.0;112
1;384314.1584428247;3946758.876614411;57628.0;111
1;384314.1584428247;3946758.876614411;57910.0;112
1;384314.1584428247;3946758.876614411;58242.0;111
1;384314.1584428247;3946758.876614411;58849.0;110
1;384314.1584428247;3946758.876614411;58877.0;111
1;384314.1584428247;3946758.876614411;59412.0;110
1;384314.1584428247;3946758.876614411;59424.0;109
1;384314.1584428247;3946758.876614411;59429.0;108
1;384314.1584428247;3946758.876614411;59437.0;107
1;384314.1584428247;3946758.876614411;59470.0;106
1;384314.1584428247;3946758.876614411;59524.0;107
1;384314.1584428247;3946758.876614411;59587.0;108
1;384314.1584428247;3946758.876614411;60041.0;107
1;384314.1584428247;3946758.876614411;60318.0;106
1;384314.1584428247;3946758.876614411;60380.0;107
1;384314.1584428247;3946758.876614411;60430.0;108
1;384314.1584428247;3946758.876614411;60629.0;109
1;384314.1584428247;3946758.876614411;60642.0;108
1;384314.1584428247;3946758.876614411;60692.0;109
1;384314.1584428247;3946758.876614411;61217.0;108
1;384314.1584428247;3946758.876614411;61230.0;107
1;384314.1584428247;3946758.876614411;61243.0;106
1;384314.1584428247;3946758.876614411;61417.0;107
1;384314.1584428247;3946758.876614411;61474.0;108
1;384314.1584428247;3946758.876614411;61552.0;109
1;384314.1584428247;3946758.876614411;61823.0;108
1;384314.1584428247;3946758.876614411;61853.0;107
1;384314.1584428247;3946758.876614411;61961.0;108
1;384314.1584428247;3946758.876614411;62449.0;107
1;384314.1584428247;3946758.876614411;62534.0;108
1;384314.1584428247;3946758.876614411;62650.0;109
1;384314.1584428247;3946758.876614411;62722.0;108
1;384314.1584428247;3946758.876614411;63017.0;107
1;384314.1584428247;3946758.876614411;63021.0;106
1;384314.1584428247;3946758.876614411;63037.0;105
1;384314.1584428247;3946758.876614411;63099.0;106
1;384314.1584428247;3946758.876614411;63453.0;107
1;384314.1584428247;3946758.876614411;63523.0;108
1;384314.1584428247;3946758.876614411;63550.0;109
1;384314.1584428247;3946758.876614411;63626.0;108
1;384314.1584428247;3946758.876614411;63629.0;107
1;384314.1584428247;3946758.876614411;63656.0;106
1;384314.1584428247;3946758.876614411;63657.0;105
1;384314.1584428247;3946758.876614411;63674.0;104
1;384314.1584428247;3946758.876614411;63843.0;105
1;384314.1584428247;3946758.876614411;63944.0;104
1;384314.1584428247;3946758.876614411;64352.0;105
1;384314.1584428247;3946758.876614411;64563.0;106
1;384314.1584428247;3946758.876614411;64817.0;105
1;384314.1584428247;3946758.876614411;64822.0;104
1;384314.1584428247;3946758.876614411;64825.0;103
1;384314.1584428247;3946758.876614411;64827.0;102
1;384314.1584428247;3946758.876614411;64849.0;101
1;384314.1584428247;3946758.876614411;64849.0;100
1;384314.1584428247;3946758.876614411;64886.0;101
1;384314.1584428247;3946758.876614411;65002.0;102
1;384314.1584428247;3946758.876614411;65091.0;103
1;384314.1584428247;3946758.876614411;65426.0;102
1;384314.1584428247;3946758.876614411;65459.0;101
1;384314.1584428247;3946758.876614411;65460.0;102
1;384314.1584428247;3946758.876614411;65519.0;103
1;384314.1584428247;3946758.876614411;65674.0;104
1;384314.1584428247;3946758.876614411;65719.0;103
1;384314.1584428247;3946758.876614411;65727.0;102
1;384314.1584428247;3946758.876614411;65850.0;103
1;384314.1584428247;3946758.876614411;65983.0;104
1;384314.1584428247;3946758.876614411;66029.0;103
1;384314.1584428247;3946758.876614411;66049.0;104
1;384314.1584428247;3946758.876614411;66061.0;103
1;384314.1584428247;3946758.876614411;66564.0;104
1;384314.1584428247;3946758.876614411;66567.0;105
1;384314.1584428247;3946758.876614411;66655.0;106
1;384314.1584428247;3946758.876614411;66662.0;105
1;384314.1584428247;3946758.876614411;67227.0;104
1;384314.1584428247;3946758.876614411;67239.0;103
1;384314.1584428247;3946758.876614411;67349.0;104
1;384314.1584428247;3946758.876614411;67394.0;105
1;384314.1584428247;3946758.876614411;67557.0;104
1;384314.1584428247;3946758.876614411;67885.0;105
1;384314.1584428247;3946758.876614411;67991.0;106
1;384314.1584428247;3946758.876614411;68271.0;107
1;384314.1584428247;3946758.876614411;68301.0;108
1;384314.1584428247;3946758.876614411;68419.0;107
1;384314.1584428247;3946758.876614411;68421.0;106
1;384314.1584428247;3946758.876614411;68430.0;105
1;384314.1584428247;3946758.876614411;68434.0;104
1;384314.1584428247;3946758.876614411;68438.0;103
1;384314.1584428247;3946758.876614411;68439.0;102
1;384314.1584428247;3946758.876614411;68457.0;101
1;384314.1584428247;3946758.876614411;68611.0;102
1;384314.1584428247;3946758.876614411;69367.0;103
1;384314.1584428247;3946758.876614411;69604.0;104
1;384314.1584428247;3946758.876614411;69898.0;105
1;384314.1584428247;3946758.876614411;69912.0;106
1;384314.1584428247;3946758.876614411;70220.0;105
1;384314.1584428247;3946758.876614411;70221.0;104
1;384314.1584428247;3946758.876614411;70225.0;103
1;384314.1584428247;3946758.876614411;70232.0;104
1;384314.1584428247;3946758.876614411;70273.0;103
1;384314.1584428247;3946758.876614411;70344.0;104
1;384314.1584428247;3946758.876614411;70499.0;105
1;384314.1584428247;3946758.876614411;70831.0;104
1;384314.1584428247;3946758.876614411;71129.0;105
1;384314.1584428247;3946758.876614411;71145.0;104
1;384314.1584428247;3946758.876614411;71364.0;105
1;384314.1584428247;3946758.876614411;71464.0;106
1;384314.1584428247;3946758.876614411;71626.0;107
1;384314.1584428247;3946758.876614411;71652.0;108
1;384314.1584428247;3946758.876614411;71768.0;109
1;384314.1584428247;3946758.876614411;72023.0;108
1;384314.1584428247;3946758.876614411;72027.0;107
1;384314.1584428247;3946758.876614411;72036.0;106
1;384314.1584428247;3946758.876614411;72046.0;105
1;384314.1584428247;3946758.876614411;73102.0;106
1;384314.1584428247;3946758.876614411;73170.0;107
1;384314.1584428247;3946758.876614411;73221.0;108
1;384314.1584428247;3946758.876614411;73242.0;107
1;384314.1584428247;3946758.876614411;73249.0;106
1;384314.1584428247;3946758.876614411;73477.0;107
1;384314.1584428247;3946758.876614411;73539.0;108
1;384314.1584428247;3946758.876614411;73637.0;109
1;384314.1584428247;3946758.876614411;73730.0;110
1;384314.1584428247;3946758.876614411;73823.0;109
1;384314.1584428247;3946758.876614411;73828.0;108
1;384314.1584428247;3946758.876614411;73837.0;109
1;384314.1584428247;3946758.876614411;73861.0;108
1;384314.1584428247;3946758.876614411;74746.0;109
1;384314.1584428247;3946758.876614411;74753.0;108
1;384314.1584428247;3946758.876614411;75563.0;109
1;384314.1584428247;3946758.876614411;75618.0;108
1;384314.1584428247;3946758.876614411;75644.0;107
1;384314.1584428247;3946758.876614411;75696.0;106
1;384314.1584428247;3946758.876614411;75733.0;107
1;384314.1584428247;3946758.876614411;76053.0;108
1;384314.1584428247;3946758.876614411;76400.0;109
1;384314.1584428247;3946758.876614411;76527.0;108
1;384314.1584428247;3946758.876614411;76561.0;107
1;384314.1584428247;3946758.876614411;76824.0;106
1;384314.1584428247;3946758.876614411;76993.0;107
1;384314.1584428247;3946758.876614411;77423.0;106
1;384314.1584428247;3946758.876614411;77427.0;105
1;384314.1584428247;3946758.876614411;77444.0;106
1;384314.1584428247;3946758.876614411;77688.0;107
1;384314.1584428247;3946758.876614411;78459.0;108
1;384314.1584428247;3946758.876614411;78567.0;109
1;384314.1584428247;3946758.876614411;79015.0;110
1;384314.1584428247;3946758.876614411;79061.0;111
1;384314.1584428247;3946758.876614411;79236.0;110
1;384314.1584428247;3946758.876614411;79239.0;109
1;384314.1584428247;3946758.876614411;79425.0;110
1;384314.1584428247;3946758.876614411;80526.0;111
1;384314.1584428247;3946758.876614411;81016.0;110
1;384314.1584428247;3946758.876614411;81032.0;109
1;384314.1584428247;3946758.876614411;81036.0;108
1;384314.1584428247;3946758.876614411;81059.0;107
1;384314.1584428247;3946758.876614411;81246.0;108
1;384314.1584428247;3946758.876614411;81345.0;109
1;384314.1584428247;3946758.876614411;81610.0;110
1;384314.1584428247;3946758.876614411;82210.0;111
1;384314.1584428247;3946758.876614411;82219.0;110
1;384314.1584428247;3946758.876614411;82249.0;109
1;384314.1584428247;3946758.876614411;82639.0;110
1;384314.1584428247;3946758.876614411;83569.0;111
1;384314.1584428247;3946758.876614411;84501.0;112
1;384314.1584428247;3946758.876614411;84529.0;113
1;384314.1584428247;3946758.876614411;85290.0;112
1;384314.1584428247;3946758.876614411;85820.0;111
1;384314.1584428247;3946758.876614411;87078.0;112
1;384314.1584428247;3946758.876614411;87989.0;113
