zone;X;Y;time;idleDRTVehicles
1;364146.1024229896;3940106.9877286963;0.0;57
1;364146.1024229896;3940106.9877286963;0.0;58
1;364146.1024229896;3940106.9877286963;0.0;59
1;364146.1024229896;3940106.9877286963;0.0;60
1;364146.1024229896;3940106.9877286963;0.0;61
1;364146.1024229896;3940106.9877286963;0.0;62
1;364146.1024229896;3940106.9877286963;0.0;63
1;364146.1024229896;3940106.9877286963;0.0;64
1;364146.1024229896;3940106.9877286963;0.0;65
1;364146.1024229896;3940106.9877286963;0.0;66
1;364146.1024229896;3940106.9877286963;22516.0;65
1;364146.1024229896;3940106.9877286963;23063.0;66
1;364146.1024229896;3940106.9877286963;23428.0;65
1;364146.1024229896;3940106.9877286963;24943.0;64
1;364146.1024229896;3940106.9877286963;25747.0;65
1;364146.1024229896;3940106.9877286963;26055.0;66
1;364146.1024229896;3940106.9877286963;26135.0;65
1;364146.1024229896;3940106.9877286963;26478.0;64
1;364146.1024229896;3940106.9877286963;26668.0;65
1;364146.1024229896;3940106.9877286963;26879.0;66
1;364146.1024229896;3940106.9877286963;27350.0;65
1;364146.1024229896;3940106.9877286963;27764.0;66
1;364146.1024229896;3940106.9877286963;27916.0;65
1;364146.1024229896;3940106.9877286963;28240.0;64
1;364146.1024229896;3940106.9877286963;28535.0;65
1;364146.1024229896;3940106.9877286963;28558.0;64
1;364146.1024229896;3940106.9877286963;28712.0;65
1;364146.1024229896;3940106.9877286963;28833.0;64
1;364146.1024229896;3940106.9877286963;28887.0;65
1;364146.1024229896;3940106.9877286963;29792.0;66
1;364146.1024229896;3940106.9877286963;30618.0;65
1;364146.1024229896;3940106.9877286963;30660.0;64
1;364146.1024229896;3940106.9877286963;30966.0;63
1;364146.1024229896;3940106.9877286963;30983.0;62
1;364146.1024229896;3940106.9877286963;31172.0;63
1;364146.1024229896;3940106.9877286963;31194.0;64
1;364146.1024229896;3940106.9877286963;31343.0;65
1;364146.1024229896;3940106.9877286963;32217.0;66
1;364146.1024229896;3940106.9877286963;32428.0;65
1;364146.1024229896;3940106.9877286963;33624.0;64
1;364146.1024229896;3940106.9877286963;33663.0;65
1;364146.1024229896;3940106.9877286963;34136.0;66
1;364146.1024229896;3940106.9877286963;34211.0;65
1;364146.1024229896;3940106.9877286963;34255.0;64
1;364146.1024229896;3940106.9877286963;34619.0;65
1;364146.1024229896;3940106.9877286963;34645.0;66
1;364146.1024229896;3940106.9877286963;34823.0;65
1;364146.1024229896;3940106.9877286963;35118.0;64
1;364146.1024229896;3940106.9877286963;35134.0;63
1;364146.1024229896;3940106.9877286963;35621.0;64
1;364146.1024229896;3940106.9877286963;35621.0;65
1;364146.1024229896;3940106.9877286963;35673.0;66
1;364146.1024229896;3940106.9877286963;36024.0;65
1;364146.1024229896;3940106.9877286963;36025.0;64
1;364146.1024229896;3940106.9877286963;36382.0;63
1;364146.1024229896;3940106.9877286963;36515.0;64
1;364146.1024229896;3940106.9877286963;36932.0;65
1;364146.1024229896;3940106.9877286963;39612.0;64
1;364146.1024229896;3940106.9877286963;39619.0;63
1;364146.1024229896;3940106.9877286963;39629.0;62
1;364146.1024229896;3940106.9877286963;39631.0;61
1;364146.1024229896;3940106.9877286963;39915.0;62
1;364146.1024229896;3940106.9877286963;39954.0;63
1;364146.1024229896;3940106.9877286963;40072.0;64
1;364146.1024229896;3940106.9877286963;40173.0;65
1;364146.1024229896;3940106.9877286963;40224.0;64
1;364146.1024229896;3940106.9877286963;40306.0;65
1;364146.1024229896;3940106.9877286963;40818.0;64
1;364146.1024229896;3940106.9877286963;41187.0;65
1;364146.1024229896;3940106.9877286963;41276.0;66
1;364146.1024229896;3940106.9877286963;41423.0;65
1;364146.1024229896;3940106.9877286963;42042.0;64
1;364146.1024229896;3940106.9877286963;42294.0;65
1;364146.1024229896;3940106.9877286963;42735.0;66
1;364146.1024229896;3940106.9877286963;42976.0;65
1;364146.1024229896;3940106.9877286963;43228.0;64
1;364146.1024229896;3940106.9877286963;43385.0;65
1;364146.1024229896;3940106.9877286963;43665.0;66
1;364146.1024229896;3940106.9877286963;44116.0;65
1;364146.1024229896;3940106.9877286963;44426.0;64
1;364146.1024229896;3940106.9877286963;44734.0;65
1;364146.1024229896;3940106.9877286963;44831.0;66
1;364146.1024229896;3940106.9877286963;45048.0;65
1;364146.1024229896;3940106.9877286963;45877.0;66
1;364146.1024229896;3940106.9877286963;46852.0;65
1;364146.1024229896;3940106.9877286963;47219.0;66
1;364146.1024229896;3940106.9877286963;47615.0;65
1;364146.1024229896;3940106.9877286963;48047.0;66
1;364146.1024229896;3940106.9877286963;48048.0;65
1;364146.1024229896;3940106.9877286963;48630.0;64
1;364146.1024229896;3940106.9877286963;48634.0;63
1;364146.1024229896;3940106.9877286963;48636.0;62
1;364146.1024229896;3940106.9877286963;48698.0;63
1;364146.1024229896;3940106.9877286963;48703.0;62
1;364146.1024229896;3940106.9877286963;49037.0;63
1;364146.1024229896;3940106.9877286963;49086.0;64
1;364146.1024229896;3940106.9877286963;49226.0;65
1;364146.1024229896;3940106.9877286963;49306.0;66
1;364146.1024229896;3940106.9877286963;50412.0;65
1;364146.1024229896;3940106.9877286963;50861.0;66
1;364146.1024229896;3940106.9877286963;51639.0;65
1;364146.1024229896;3940106.9877286963;52108.0;66
1;364146.1024229896;3940106.9877286963;52216.0;65
1;364146.1024229896;3940106.9877286963;52234.0;64
1;364146.1024229896;3940106.9877286963;52549.0;63
1;364146.1024229896;3940106.9877286963;52735.0;64
1;364146.1024229896;3940106.9877286963;52806.0;65
1;364146.1024229896;3940106.9877286963;52827.0;64
1;364146.1024229896;3940106.9877286963;52831.0;65
1;364146.1024229896;3940106.9877286963;53171.0;64
1;364146.1024229896;3940106.9877286963;53414.0;63
1;364146.1024229896;3940106.9877286963;53419.0;62
1;364146.1024229896;3940106.9877286963;53426.0;63
1;364146.1024229896;3940106.9877286963;53596.0;64
1;364146.1024229896;3940106.9877286963;53786.0;65
1;364146.1024229896;3940106.9877286963;54024.0;66
1;364146.1024229896;3940106.9877286963;54025.0;65
1;364146.1024229896;3940106.9877286963;54045.0;64
1;364146.1024229896;3940106.9877286963;54090.0;63
1;364146.1024229896;3940106.9877286963;54175.0;62
1;364146.1024229896;3940106.9877286963;54524.0;61
1;364146.1024229896;3940106.9877286963;54527.0;62
1;364146.1024229896;3940106.9877286963;54697.0;63
1;364146.1024229896;3940106.9877286963;54805.0;64
1;364146.1024229896;3940106.9877286963;55540.0;63
1;364146.1024229896;3940106.9877286963;55824.0;62
1;364146.1024229896;3940106.9877286963;55831.0;61
1;364146.1024229896;3940106.9877286963;55838.0;60
1;364146.1024229896;3940106.9877286963;55996.0;61
1;364146.1024229896;3940106.9877286963;56215.0;62
1;364146.1024229896;3940106.9877286963;56316.0;63
1;364146.1024229896;3940106.9877286963;56352.0;64
1;364146.1024229896;3940106.9877286963;56490.0;65
1;364146.1024229896;3940106.9877286963;57439.0;66
1;364146.1024229896;3940106.9877286963;57846.0;67
1;364146.1024229896;3940106.9877286963;58003.0;66
1;364146.1024229896;3940106.9877286963;58569.0;67
1;364146.1024229896;3940106.9877286963;58827.0;66
1;364146.1024229896;3940106.9877286963;59107.0;67
1;364146.1024229896;3940106.9877286963;59444.0;66
1;364146.1024229896;3940106.9877286963;59953.0;67
1;364146.1024229896;3940106.9877286963;61225.0;66
1;364146.1024229896;3940106.9877286963;61679.0;67
1;364146.1024229896;3940106.9877286963;63033.0;66
1;364146.1024229896;3940106.9877286963;63624.0;65
1;364146.1024229896;3940106.9877286963;63709.0;66
1;364146.1024229896;3940106.9877286963;64273.0;67
1;364146.1024229896;3940106.9877286963;64848.0;66
1;364146.1024229896;3940106.9877286963;65426.0;67
1;364146.1024229896;3940106.9877286963;66643.0;66
1;364146.1024229896;3940106.9877286963;67428.0;67
1;364146.1024229896;3940106.9877286963;67848.0;66
1;364146.1024229896;3940106.9877286963;68339.0;67
1;364146.1024229896;3940106.9877286963;68574.0;66
1;364146.1024229896;3940106.9877286963;68908.0;67
1;364146.1024229896;3940106.9877286963;69334.0;66
1;364146.1024229896;3940106.9877286963;69877.0;67
1;364146.1024229896;3940106.9877286963;70216.0;66
1;364146.1024229896;3940106.9877286963;70701.0;67
1;364146.1024229896;3940106.9877286963;72617.0;66
1;364146.1024229896;3940106.9877286963;73066.0;67
1;364146.1024229896;3940106.9877286963;75615.0;66
1;364146.1024229896;3940106.9877286963;76215.0;65
1;364146.1024229896;3940106.9877286963;76304.0;66
1;364146.1024229896;3940106.9877286963;76663.0;67
1;364146.1024229896;3940106.9877286963;81440.0;66
1;364146.1024229896;3940106.9877286963;85280.0;67
1;364146.1024229896;3940106.9877286963;88008.0;66
1;364146.1024229896;3940106.9877286963;91952.0;67
