departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
22515.0;31123064722-1;drtB30;1137848424_0_r;375338.91;3943213.44;25943933_2;376775.47;3943931.13;221.0;23003.0;267.0;2984.14;2984.14;-4.09;23115;24517.48
23427.0;31124026835-1;drtB30;242669507_0_r;376011.11;3945607.63;43099692_0_r;362711.76;3929580.49;446.0;25995.0;2122.0;24827.19;24827.19;-19.38;24027;30923.08
24942.0;61368049991-1;drtB63;203099005_0_r;369291.48;3939475.4;989378788_0;366304.25;3940319.76;258.0;25687.0;487.0;3772.92;3772.92;-4.64;25542;27578.45
26134.0;61354033961-1;drtB57;558467324_0;367377.24;3944169.86;146932845_0_r;367538.57;3943355.12;261.0;26608.0;213.0;1405.39;1405.39;-2.98;26734;27953.08
26477.0;32097084553-1;drtB18;144487049_3;359238.42;3938771.59;49175369_1;360173.25;3939582.9;109.0;26819.0;233.0;1668.46;1665.25;-3.17;27077;28354.19
27349.0;61374036004-1;drtB63;183748051_0;365843.39;3940799.54;241415442_0;365311.66;3940570.59;213.0;27704.0;142.0;902.87;902.87;-2.63;27949;28959.61
27915.0;32093036764-1;drtB18;52990506_0;360605.99;3939338.8;189330545_4;360318.07;3937267.7;186.0;28475.0;374.0;2731.61;2731.61;-3.91;28515;30208.54
28239.0;51177046913-1;drtB66;99862170_0;362514.13;3935761.28;142114538_0_r;362774.44;3935250.78;243.0;28652.0;170.0;1053.12;800.69;-2.56;28839;29843.82
28557.0;32084021753-1;drtB28;27092317_1;369022.47;3945001.57;309533147_0_r;369207.18;3945226.01;196.0;28827.0;74.0;455.5;455.5;-2.35;29157;29973.57
28832.0;32094002031-1;drtB22;166224181_1;356039.14;3939544.52;1092250561_0_r;358316.87;3938536.67;440.0;29732.0;460.0;3210.24;3210.24;-4.25;29432;31386.88
30617.0;42137033062-1;drtB9;199580194_1;359883.62;3931362.7;242195134_0_r;358423.6;3931872.69;177.0;31112.0;318.0;2495;2495;-3.75;31217;32753.84
30659.0;32094024374-1;drtB1;143561740_0_r;361699.04;3931355.41;222711887_1;360503.7;3932378.54;342.0;31283.0;282.0;2034.94;2034.94;-3.42;31259;32669.81
30965.0;32083003583-1;drtB19;37228680_1;369120.79;3946417.53;28571672_0_r;369686.96;3946466.73;86.0;31134.0;83.0;711.97;711.97;-2.5;31565;32404
30982.0;32097064622-1;drtB37;47109779_1;360734.81;3941417.54;48442270_0_r;363572.27;3938648.26;479.0;32157.0;696.0;4558.38;4558.38;-5.19;31582;34226.57
32427.0;32097059261-1;drtB58;971269121_1;361006.22;3936715.25;369319805_0;361638.5;3932778.66;281.0;33603.0;895.0;5184.01;5184.01;-5.63;33027;35806.19
33623.0;91533019191-1;drtB69;150719227_0;357307.06;3933980.57;32259958_3;358286.3;3933215.12;208.0;34076.0;245.0;1553.58;1553.58;-3.09;34223;35528.67
34210.0;31127117341-1;drtB35;37813364_1;372509.53;3947473.57;277209472_5;372515.29;3947846.28;262.0;34559.0;87.0;562.86;562.86;-2.39;34810;35655.63
34254.0;31124013972-2;drtB68;33685024_0;374439.75;3945179.74;60360036_3;374390.65;3944952.63;277.0;34585.0;54.0;355.44;355.44;-2.35;34854;35611.53
34822.0;91524018461-4;drtB24;53075180_0;357139.61;3933099.07;1196371728_0;355790.23;3931332.31;265.0;35561.0;474.0;2774.35;2774.35;-3.94;35422;37418.66
35117.0;32097067921-1;drtB10;144341352_1;361126.64;3934101.94;449386749_0;359989.25;3934412.43;250.0;35613.0;246.0;1586.63;1586.63;-3.11;35717;37044.28
35133.0;61354046421-1;drtB33;203193799_1;369941.56;3941385;204117643_0;370426.14;3940620.97;179.0;35561.0;249.0;1513.36;1513.36;-3.06;35733;37061.84
36023.0;61353035261-1;drtB67;577456455_0_r;367977.8;3944171.74;147400898_0_r;367353.66;3944321.8;296.0;36455.0;136.0;814.65;814.65;-2.57;36623;37625.58
36024.0;32254010902-1;drtB26;547225269_0;365778.68;3944735.66;172811412_2;364617.85;3947908.86;363.0;36872.0;485.0;4694.7;4694.7;-5.29;36624;38656.99
36381.0;31154018631-1;drtB35;1018771105_15;375225.01;3948327.79;25304345_0_r;345618.01;3942127.94;415.0;40012.0;3216.0;38375.55;38375.55;-28.86;36981;47143.43
39611.0;32093012223-3;drtB10;1111103321_0;359545.65;3934748;211097494_1;359453.16;3934728.08;203.0;39855.0;41.0;250.99;250.99;-2.35;40211;40942.85
39618.0;31123014442-1;drtB68;115256957_0_r;374445.32;3944966.1;60902860_0;374047.47;3945122.77;91.0;39894.0;185.0;560.49;560.49;-2.39;40218;41079.58
39628.0;61358057041-2;drtB41;255628718_0;370764.31;3942393.26;961452493_0;369237.51;3944069.78;179.0;40246.0;439.0;2998.06;2998.06;-4.1;40228;42104.15
39630.0;61357056701-3;drtB52;204127376_0_r;369942.2;3941197.97;98875460_0;370008.38;3942359.41;260.0;40113.0;223.0;1373.96;1373.96;-2.96;40230;41486.33
40223.0;32193004071-2;drtB45;227393983_0_r;372068.59;3943070.7;152464816_0_r;371124.16;3945938.97;297.0;41127.0;607.0;3946.97;3946.97;-4.76;40823;43171.6
