runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;8;457.88;830;830;649.25;399.5;75;100;305.38;3523.14;3523.14;763.25;2.47;1;0.11
NA;2;19;387.84;833;833;565;319;78.95;100;364.74;3129.2;3013.84;752.58;2.11;1;0.05
NA;3;30;352.6;735;722.9;485;319;90;100;368.13;3273.85;3165.9;720.73;2.22;3;0.09
NA;4;36;392.22;735;716.3;540.5;351.5;83.33;100;449.69;4331.44;4307.74;841.92;3.02;3;0.08
NA;5;43;380.09;782;751;458;347;86.05;100;561.7;5106.02;4744.74;941.79;3.32;2;0.04
NA;6;42;455.12;920;882.35;588;438.5;76.19;97.62;566.38;5045.7;4986.02;1021.5;3.49;1;0.02
NA;7;40;470.6;893;847.85;578.25;452.5;77.5;100;627.62;5911.61;5870.27;1098.22;4.11;2;0.05
NA;8;35;402.74;762;722.8;498;392;85.71;100;713.11;6948.53;6900.33;1115.86;4.83;0;0
NA;9;36;427.86;920;849.45;535;390.5;86.11;97.22;726.22;6834.45;6787.59;1154.08;4.75;0;0
NA;10;38;367.08;704;685.95;467.75;343;89.47;100;647.55;6435.32;6430.88;1014.63;4.5;0;0
NA;11;41;431.46;952;844.1;545.5;362;78.05;97.56;566.76;5373.86;5255.24;998.22;3.68;0;0
NA;12;43;445.72;940;827.6;601;409;74.42;97.67;484.95;4330.55;4286.49;930.67;3;0;0
NA;13;45;453.89;940;832.1;550.5;444;82.22;97.78;517.4;4529.95;4411.16;971.29;3.09;1;0.02
NA;14;40;400.7;818;756.9;509.25;410;92.5;100;528.95;4791.65;4782.74;929.65;3.35;2;0.05
NA;15;40;420.77;884;801.15;509.25;415.5;87.5;100;514.02;4325.89;4183.66;934.8;2.93;3;0.07
NA;16;40;440.07;884;768.55;567.5;418;77.5;100;484.4;3989.54;3980.78;924.48;2.79;3;0.07
NA;17;38;466.84;996;889.6;632;462.5;71.05;97.37;508.42;4100.21;3961.43;975.26;2.77;5;0.12
NA;18;36;409.64;942;738.85;512.5;375.5;86.11;97.22;484.06;3879.7;3879.7;893.69;2.72;5;0.12
NA;19;36;424.61;974;790.4;517;424.5;86.11;97.22;520.75;4466.6;4320.49;945.36;3.02;6;0.14
NA;20;26;371.42;895;891.15;474;317;92.31;100;601.65;5756.54;5752;973.08;4.03;18;0.41
