runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;7;511.14;715;715;710;465;57.14;100;712.57;6768.99;6768.99;1223.71;4.74;0;0
NA;2;10;523;765;765;659.5;494.5;70;100;515.2;5111.4;5111.4;1038.2;3.58;1;0.09
NA;3;11;564.36;864;864;756;577;63.64;100;582;5476.21;5476.21;1146.36;3.83;3;0.21
NA;4;14;618.36;1005;1005;778.5;618.5;50;92.86;714.43;7168.4;7168.4;1332.79;5.02;0;0
NA;5;16;634.62;1005;1005;842.25;678;43.75;87.5;570.62;5583.82;5583.82;1205.25;3.91;2;0.11
NA;6;18;565.17;961;961;771.75;517.5;55.56;94.44;568.67;5457.91;5457.26;1133.83;3.82;1;0.05
NA;7;21;492.57;816;810.7;701.5;522;61.9;100;409.29;3645.61;3645.61;901.86;2.55;2;0.09
NA;8;16;400.62;818;818;640.25;325.5;75;100;511.88;4546.16;4546.16;912.5;3.18;7;0.3
NA;9;23;491.3;983;960.6;739;517;60.87;95.65;518.7;4196.3;4148.6;1010;2.9;2;0.08
NA;10;32;485.22;841;824.75;650.5;506.5;68.75;100;430.91;3526.57;3511.92;916.12;2.46;2;0.06
NA;11;35;473.86;841;832.2;654;496;68.57;100;444.43;3537.89;3524.35;918.29;2.47;2;0.05
NA;12;34;515.65;923;853.25;682.5;550.5;55.88;97.06;436.24;3653.9;3478.89;951.88;2.44;3;0.08
NA;13;30;481.17;889;854.35;637.5;536;66.67;100;500.4;3977.05;3748.55;981.57;2.62;4;0.12
NA;14;33;485.45;900;881.8;631.5;496;63.64;96.97;481.09;4024.61;3971.83;966.55;2.78;3;0.08
NA;15;31;511.32;949;910;663;499;74.19;96.77;536.19;4676.5;3743.84;1047.52;2.62;5;0.14
NA;16;32;486.91;872;844.7;579.25;442.5;78.12;100;569.91;4820.94;3917.42;1056.81;2.74;4;0.11
NA;17;26;470.65;762;752.9;565.75;438.5;76.92;100;476.27;3636.05;3282.21;946.92;2.3;5;0.16
NA;18;27;562.11;872;867.2;681;564;62.96;100;513.89;3659.82;3659.56;1076;2.56;2;0.07
NA;19;31;604.23;925;893.2;730;597;51.61;96.77;536.9;3669.48;3616.33;1141.13;2.53;3;0.09
NA;20;33;602.76;1058;1031.4;735;571;54.55;93.94;492.42;3638.87;3638.66;1095.18;2.55;3;0.08
