runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;21;240.71;671;661.2;297;183;95.24;100;367.67;4589.1;4246.17;608.38;2.97;0;0
NA;2;44;229.32;684;544.5;308;191.5;97.73;100;371.41;4486.71;4263.66;600.73;2.98;0;0
NA;3;59;241.2;626;560;309;213;98.31;100;363.76;4267.99;4091.61;604.97;2.86;0;0
NA;4;65;246.06;623;540.4;309;217;98.46;100;402.91;4702.66;4554.12;648.97;3.19;0;0
NA;5;85;258.12;789;556.4;314;230;97.65;100;426.54;5097;4862.57;684.66;3.4;0;0
NA;6;88;242.3;789;510.6;302;215;98.86;100;418.9;5002.55;4779.92;661.19;3.35;0;0
NA;7;87;243.32;569;477.8;307;221;100;100;431.22;5083.16;4855.83;674.54;3.4;0;0
NA;8;103;265.62;972;563.2;332;222;96.12;99.03;471.96;5267.62;4985.58;737.58;3.49;0;0
NA;9;100;238.96;724;461.2;295.25;207;97;100;456.73;5426.88;5202.26;695.69;3.64;0;0
NA;10;98;262.22;888;608.75;298.75;226;94.9;100;499.14;5810.07;5184.65;761.37;3.63;1;0.01
NA;11;88;272.02;889;671.85;320;225;92.05;100;516;5976.64;5256.83;788.02;3.68;1;0.01
NA;12;95;275.76;831;667.4;329;244;93.68;100;535.33;5984.83;5197.86;811.08;3.64;1;0.01
NA;13;98;294.15;920;777.45;356.75;242;91.84;97.96;518.94;5930.29;5358.02;813.09;3.75;0;0
NA;14;98;283.87;913;747.05;313.5;242;91.84;98.98;539.82;6375.93;5546.63;823.68;3.88;0;0
NA;15;97;278.42;913;596.1;319;261;95.88;98.97;523.55;6011.76;5493.96;801.97;3.85;1;0.01
NA;16;99;282.14;795;658;345;261;94.95;100;503.52;5808.11;5462.15;785.66;3.82;1;0.01
NA;17;107;294.27;878;736.6;366;249;91.59;100;496.25;5729.78;5273.26;790.52;3.69;1;0.01
NA;18;92;287.88;894;646.95;327;260;94.57;100;481.52;5698.76;5462.24;769.4;3.82;1;0.01
NA;19;103;280.46;894;721;315;228;92.23;100;501.84;5907.83;5611.72;782.3;3.93;1;0.01
NA;20;99;268.49;805;717;335;218;93.94;100;524.79;6128.61;5807.95;793.28;4.07;1;0.01
