Line_ID
1014436851_0_r
1069570415_3_r
189853448_13
1068746576_0_r
1070375669_0_r
1114993734_0
1058347326_0
1041974115_0_r
1066661781_1
1010522278_0_r
1018989728_0
1064243952_0_r
1120910097_0
1082414002_0
1070035952_6_r
107761746_11_r
108019717_3_r
1067058637_0_r
1058225550_0
1029945293_0_r
