Line_ID
1110603093_0
1064243952_0_r
1199967652_9_r
102975147_0_r
102956873_0_r
1035283901_0_r
105871793_0_r
1062355813_1_r
1063300331_0_r
1058225550_0
1018722148_0_r
1120551620_0
1123145690_0
1069477585_0_r
1049861205_0_r
107971353_3
1071667139_0_r
105462383_0_r
