Line_ID
1171473109_0
1061026662_0_r
1188263014_0
1033168009_0_r
1068907447_0_r
1058347326_0
1203960813_0
1064243952_0_r
101198842_6_r
1065000293_0_r
1000927444_2_r
132654381_0_r
1066709956_0_r
1012639323_0_r
1014573316_0_r
1069477585_0_r
1061783727_2_r
1016233122_0_r
1120551623_2
1137814255_0
118483637_1
1096890370_0
1049861205_0_r
1039281531_0_r
1095150614_0
1049861204_0_r
1025871527_0
108016445_0_r
107971353_3
1112433555_0
107060844_4_r
1067228342_0
107048248_0_r
1071667139_0_r
1071143616_3
1071143616_2
1071043532_1_r
1071043532_1
1071043532_0_r
1071043532_0
1071143616_2
1069824768_1
102147674_0_r
1071123017_1
1071667140_2
109684461_0
107943756_0_r
1061981261_0
1018412118_0_r
102419037_0_r
107936983_1_r
107936983_1
107936983_0_r
107936983_0
107936982_5_r
107936982_5
1069102651_0
1069102647_0_r
1069102647_0
1069102646_5_r
1069102646_5
1069102646_4_r
1051729683_0_r
1062968297_0_r
108117103_4
1033446440_0
1033446439_0
1033446438_0_r
1033446438_0
1033446437_0_r
1033446437_0
1119117305_0
1119117312_0
1120796133_0
1120796134_0
1120796134_1
1120796134_2
1070554246_0_r
102680503_0_r
102680503_0
102680495_6_r
102680495_6
102680495_5_r
102680495_5
