Line_ID
1120551623_2
1036478236_1
118483637_1
1120551625_0
1096890370_0
1049861205_0_r
1049861205_0_r
1059881528_0_r
1049861204_0_r
1033908150_0
1105761815_0
1112433555_0
108016446_0_r
1039326312_4_r
107048250_5_r
1071143616_3
1071143616_2
1071043532_1_r
1071143616_2
1137814273_0
105462383_0_r
102147674_0_r
1071667140_2
1072627748_0_r
107936983_1_r
107936983_1
107936983_0_r
1069102651_0
1069102647_0_r
1069102647_0
1033446440_0
1033446439_0
1033446438_0_r
1119117305_0
1119117312_0
1120796133_0
102680503_0_r
102680503_0
102680495_6_r
103280982_0_r
