departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
24.0;31047054721-2;drtE37;204921779_0;382811.75;3947215.28;39655671_0;383955.62;3951408.48;261.0;925.0;640.0;5869.31;6148.84;-4.3;924;2763.06
28.0;31046018121-3;drtE48;105306203_4;380940.79;3952839.08;39445426_0;383199.87;3950428.9;369.0;901.0;504.0;5062.22;4939.85;-3.46;928;2467.35
30.0;31157237041-2;drtE48;306095928_0;381539.94;3950997.67;107746641_0_r;378832.3;3948876.67;717.0;1957.0;1210.0;14505.5;5574.03;-3.9;930;2418.09
32.0;42124022751-4;drtE39;80141194_0;338928.17;3915560.19;34916619_0;351311.83;3923229.25;632.0;2585.0;1921.0;17404.07;16424.6;-11.5;932;6016.19
32.0;31082004471-2;drtE37;39436612_0;382897.96;3950387.24;133287966_1;390859.5;3947975.29;706.0;1789.0;1051.0;13148.95;10088.57;-7.06;932;3029.83
620.0;31124112811-4;drtE37;653751890_0_r;386379.29;3951783.22;72453619_0;376444.98;3943671.22;708.0;4372.0;3044.0;34298.13;16312.52;-11.42;1520;4815.38
918.0;32037025981-4;drtE48;1067228324_4;381734.61;3946558.53;50290272_3;368681.63;3949264.92;518.0;3537.0;2101.0;22492.38;17482.35;-12.24;1818;5698.51
926.0;31124037151-2;drtE51;182823065_0;382638.94;3946930.55;154464490_0_r;379565.65;3945041.67;183.0;1526.0;417.0;4610.18;3969.5;-2.78;1826;2875.71
952.0;61344053161-2;drtE51;31344052_0;379471.73;3945288.83;977101329_0_r;374295.31;3939498.8;496.0;2242.0;794.0;10500.76;10421.41;-7.29;1852;4290.77
1034.0;42147014951-2;drtE39;113005017_0_r;345493.28;3919143.93;817988024_0_r;345651.58;3919035.36;655.0;1732.0;43.0;323.26;323.26;-0.23;1934;2360.59
1217.0;31147052413-4;drtE40;39393243_3;381157.12;3950476.01;65419351_0;380942.8;3951444.35;131.0;1508.0;160.0;1946.85;1946.85;-1.36;2117;2878.22
1223.0;31157191992-5;drtE23;155224457_1;382632.83;3950367.19;263041982_1;376590.2;3950937.76;110.0;1885.0;552.0;6904.67;6904.67;-4.83;2123;3886.92
1223.0;31056004321-2;drtE30;48391641_0;382127.6;3947099.25;232807614_3;386658.87;3952269.87;262.0;2184.0;699.0;11456.12;11456.12;-8.02;2123;4454.46
1807.0;31047053301-3;drtE38;32122784_3;377776.75;3948018.86;157415978_0_r;384451.78;3950293.08;334.0;2674.0;533.0;7857.06;7857.06;-5.5;2707;4531.63
1823.0;31123045483-2;drtE48;199121805_1;377386.59;3947270.77;248924729_0;374731.28;3950101.6;562.0;2817.0;432.0;4902.39;4902.39;-3.43;2723;4221.85
1825.0;31124031991-2;drtE37;1108117724_0;387110.26;3946619.6;58799366_12;376440.11;3945362.55;657.0;4779.0;2297.0;24194.4;13547.79;-9.48;2725;6121.98
1826.0;31157185231-3;drtE24;23646664_0;382611.57;3946807.88;206645191_0;374089.71;3949251.18;133.0;2743.0;784.0;12356.03;12356.03;-8.65;2726;5367.13
1831.0;32084034671-4;drtE5;125775433_2;371949.34;3947387.97;109158355_0_r;371694.39;3948290.22;176.0;2214.0;207.0;1239.93;1207.81;-0.85;2731;3623.39
1851.0;31127124241-6;drtE37;39629166_0_r;387832.08;3947810.9;1096443149_0;378402.92;3944700.27;393.0;3828.0;1584.0;19328.82;11847.7;-8.29;2751;5446.12
2442.0;31157208721-2;drtE43;39433614_2;381788.82;3950810.54;261623835_0;373526.27;3952935.1;109.0;3593.0;1042.0;16339.76;16339.76;-11.44;3342;6723.45
2718.0;31143035672-2;drtE1;107995138_0;378934.01;3950152.39;96400260_0_r;379044.14;3949566;345.0;3183.0;120.0;812.23;812.23;-0.57;3618;4261.68
3032.0;31124023311-6;drtE37;41857233_0;382610.89;3947593.31;73172411_0;378114.43;3944119.95;308.0;4022.0;682.0;7136.86;6601.88;-4.62;3932;5608.6
3338.0;31123028081-3;drtE16;330038902_0;383114.78;3946875.6;291824531_0;377442.37;3944416.43;180.0;4044.0;526.0;7485.43;7485.43;-5.24;4238;6071.11
3660.0;31127130081-3;drtE50;931455736_1;382544.55;3947057.84;318031651_0_r;380089.27;3946595.34;301.0;4314.0;353.0;3793.73;3793.73;-2.66;4560;5869.28
3696.0;31123043081-2;drtE53;229361291_0;381111.87;3949361.48;659079504_0_r;378096.89;3948229.48;187.0;4075.0;192.0;3252.73;3252.73;-2.28;4596;5467.22
4243.0;31124072731-4;drtE27;23044299_1;385828.13;3949275.63;67138660_2;375173.77;3946082.53;205.0;5505.0;1057.0;15627.49;15458.97;-10.82;5143;8440.27
4852.0;32097072604-2;drtE13;1111121313_0;359437.57;3934623.24;120693319_0;361573.22;3938518.7;188.0;5822.0;782.0;5768;5768;-4.04;5752;8371.3
5132.0;31124015231-4;drtE17;583378753_0_r;386741.43;3948400.09;115333958_1;374251.74;3944547.06;331.0;6605.0;1142.0;15756.54;15756.54;-11.03;6032;9695.59
6033.0;31123084421-8;drtE6;87510459_0;386799.05;3945554.68;28019603_1;378734.4;3947328.44;479.0;7516.0;1004.0;11066.57;11066.57;-7.75;6933;10170.82
6810.0;31123014444-2;drtE8;283689352_10_r;377950.17;3941985.9;115256957_0_r;374445.32;3944966.1;213.0;7608.0;585.0;6846.48;6846.48;-4.79;7710;9696.65
7219.0;42124023531-2;drtE39;171051653_0;351237.97;3923935.11;1164855863_1;350959.42;3922445.41;208.0;7589.0;162.0;1890.99;1890.99;-1.32;8119;8889.99
7870.0;91531007262-2;drtE21;131875767_0;357329.07;3931427.35;32260393_4;357330.14;3931095.13;187.0;8130.0;73.0;518.23;518.23;-0.36;8770;9280.99
8108.0;31132005711-6;drtE44;165837945_3;381826.1;3946711.42;115447310_1;381137.24;3948182.09;126.0;8497.0;263.0;2658.37;2658.37;-1.86;9008;10075.45
8423.0;31143010411-2;drtE45;115447399_0;380532.66;3950154.64;105735641_2;379115.12;3953628.83;167.0;9167.0;577.0;4737.04;4737.04;-3.32;9323;11300.61
9062.0;31131018501-5;drtE38;146179258_1;385438.14;3948320.55;41858253_0;383405.43;3948315.68;346.0;9678.0;270.0;2821.47;2821.5;-1.98;9962;11059.9
9838.0;31127119452-2;drtE30;286703470_0;388328.01;3949449.87;154488792_0_r;378231.58;3944222.8;355.0;10993.0;800.0;12723.47;12723.47;-8.91;10738;13397.39
10817.0;31143045251-1;drtE40;115455887_0;380375.51;3950669.86;286703470_0;388328.01;3949449.87;228.0;11681.0;636.0;10062.09;10062.09;-7.04;11717;13873.14
10820.0;61354045964-1;drtE25;147522267_0_r;368532.43;3941383.35;282545121_0_r;378749;3950446.44;465.0;13087.0;1802.0;29597.01;29597.01;-20.72;11720;17238.83
10875.0;31124017271-1;drtE17;28571849_0;375196.22;3944264.58;42304455_6;376396.51;3946478.58;212.0;11523.0;436.0;3655.33;3655.33;-2.56;11775;13361.43
11714.0;42114004341-1;drtE19;317402062_0;339693.04;3918191.48;317096962_0_r;336160.64;3917271.96;321.0;12709.0;674.0;4822.39;4822.39;-3.38;12614;14886.34
