runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;35;268.71;614;558.8;354;263;97.14;100;698.71;10349.39;8792.71;967.43;8.16;0;0
NA;2;74;303.55;667;559.25;407.25;315;98.65;100;939.89;12743.98;9960.32;1243.45;8.97;2;0.03
NA;3;101;334.41;606;588.8;469.5;317;97.03;100;960.18;12086.73;9038.05;1294.58;8.33;2;0.02
NA;4;110;319.9;643;563.9;441.5;293.5;99.09;100;884.65;11451.21;8698.19;1204.55;8.09;8;0.07
NA;5;128;313.84;665;531.3;417;305.5;98.44;100;808.2;10268.6;7993.79;1122.04;7.6;8;0.06
NA;6;125;340.94;616;580.9;464.5;329;97.6;100;808.1;10173.55;7897.35;1149.03;7.53;19;0.13
NA;7;147;333.9;616;568.8;450;339;97.96;100;855.17;10587.98;7986.01;1189.07;7.59;18;0.11
NA;8;166;345;625;575.95;470.5;341;98.19;100;831.7;10270.68;7903.81;1176.7;7.54;15;0.08
NA;9;165;344.02;633;583.7;467;337;96.97;100;819.28;10370.96;7693.17;1163.3;7.39;17;0.09
NA;10;163;350;755;587.2;467;350;96.93;100;872.61;10968.15;7845.4;1222.61;7.5;18;0.1
NA;11;159;348.64;735;584;458;343;98.11;100;865.89;10819.7;7740.3;1214.53;7.42;15;0.09
NA;12;163;349.58;604;577.8;482;342;99.39;100;774.06;9714.01;7913.04;1123.64;7.54;10;0.06
NA;13;157;355.65;907;611.6;464.5;342;94.27;99.36;800.43;10166.17;8275.24;1156.08;7.8;13;0.08
NA;14;160;340.73;1002;583.8;446.25;336;96.88;99.38;718.99;9011.62;7544.93;1059.72;7.29;10;0.06
NA;15;158;337.32;644;581.35;459.75;321;97.47;100;784.87;9621.42;7571.19;1122.2;7.31;11;0.07
NA;16;169;332.46;695;607;446;316;94.08;100;850.3;10432.51;7924.16;1182.76;7.55;9;0.05
NA;17;156;316.76;821;581.15;419.25;296.5;98.08;100;840;9988.45;7830.24;1156.76;7.48;15;0.09
NA;18;159;320.57;701;572;436;295;98.74;100;766.13;9163.73;7639.1;1086.7;7.35;14;0.08
NA;19;163;320.5;821;589.2;426;294;95.71;100;794.53;9325.88;7572.46;1115.02;7.3;12;0.07
NA;20;164;325.41;755;592;427.75;294;95.73;100;784.16;9513.62;7783.78;1109.57;7.45;9;0.05
