runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;2;369;448;448;448;369;100;100;411.5;3110.54;3110.54;780.5;4.18;8;0.8
NA;2;6;324.17;440;440;404;311.5;100;100;244.17;1830.51;1830.51;568.33;3.28;11;0.65
NA;3;8;370;597;597;485;396;100;100;210.5;1530.13;1530.13;580.5;3.1;10;0.56
NA;4;9;376.33;597;597;465.5;440;100;100;222.44;1642.01;1642.01;598.78;3.18;14;0.61
NA;5;16;387.06;620;620;465.25;396;93.75;100;458.81;3573.15;3323.36;845.88;4.34;15;0.48
NA;6;13;411.15;563;563;487.5;449;100;100;371;2764.18;2344.28;782.15;3.66;20;0.61
NA;7;9;303.33;570;570;483.5;245;100;100;232.67;1808.25;1808.25;536;3.34;30;0.77
NA;8;10;363.5;570;570;516;415.5;100;100;195;1737.33;1732.2;558.5;3.26;28;0.74
NA;9;9;416.89;586;586;542.5;457;100;100;397.78;3623.41;3587.16;814.67;4.51;28;0.76
NA;10;16;426.94;687;687;579.25;441;93.75;100;604;5168.23;4635.19;1030.94;5.24;29;0.64
NA;11;16;366.44;636;636;497.25;422;93.75;100;503.94;4167.21;3629.67;870.38;4.54;29;0.64
NA;12;11;335.82;524;524;462;374;100;100;451.55;3544.8;3538.53;787.36;4.48;31;0.74
NA;13;13;345.08;524;524;468.5;318;100;100;424.31;3405.01;3405.01;769.38;4.38;32;0.71
NA;14;17;399.41;681;681;499;408;94.12;100;404.29;3036.66;2927.58;803.71;4.05;34;0.67
NA;15;16;377.56;572;572;475.25;406;100;100;443.06;3574.58;3150.59;820.62;4.21;37;0.7
NA;16;16;369.44;592;592;506.5;377;100;100;507.62;3820.45;2917.88;877.06;4.04;34;0.68
NA;17;14;391;601;601;552.5;378;92.86;100;431.21;3238.33;2715.82;822.21;3.92;39;0.74
NA;18;13;389.85;657;657;540;375;84.62;100;327.46;2555.69;2536.11;717.31;3.78;32;0.71
NA;19;19;336.63;657;657;472;328;94.74;100;366.16;2693.17;2605.53;702.79;3.83;33;0.63
NA;20;18;368.11;582;582;501.75;385;100;100;443.44;3335.06;3124.86;811.56;4.2;34;0.65
