runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;52;268.88;671;594.5;344.5;208;96.15;100;517.29;6149.37;5757.86;786.17;4.03;2;0.04
NA;2;98;265.38;844;608.2;340.5;236;94.9;100;489.47;5744.87;5475.46;754.85;3.83;2;0.02
NA;3;134;263.01;787;518;310.75;240.5;96.27;100;500.29;5809.06;5458.92;763.3;3.82;2;0.01
NA;4;144;288.63;916;778.25;350.5;243;91.67;99.31;582.82;6508.38;5633.3;871.45;3.94;2;0.01
NA;5;160;317.64;969;829.8;380.5;253;85.62;98.12;633.8;7130.19;6036.9;951.44;4.23;2;0.01
NA;6;181;296.04;971;736.2;345;243;90.61;97.79;541.25;6057.35;5473.56;837.29;3.83;2;0.01
NA;7;199;301.69;972;800;347;246;90.95;98.49;536.28;6138.85;5342.57;837.97;3.74;1;0.01
NA;8;227;320.1;1026;815.8;377;259;88.55;98.24;587.63;6789.25;5739.2;907.73;4.02;0;0
NA;9;230;319.45;971;709.15;400.75;266;90.87;99.57;610.77;6877.68;5661.08;930.23;3.96;0;0
NA;10;248;321.2;1063;760.55;389.5;264.5;89.92;98.79;570.39;6438.5;5564.5;891.59;3.9;0;0
NA;11;248;311.75;908;721.75;389.75;257;90.32;99.6;589.97;6595.73;5590.85;901.72;3.91;0;0
NA;12;258;328.8;947;780.15;407.75;274.5;87.98;99.61;629.47;6934.26;5316.9;958.27;3.72;0;0
NA;13;256;341.85;910;797.8;434.5;288.5;85.55;99.22;596.28;6581.36;5429.94;938.13;3.8;2;0.01
NA;14;252;325.05;915;800.25;401.25;272.5;87.3;99.6;596.84;6754.36;5681.34;921.89;3.98;2;0.01
NA;15;262;337.39;902;756.5;429.75;285.5;87.4;99.62;649.81;7339.16;5673.17;987.21;3.97;2;0.01
NA;16;264;339.2;1040;740.75;443;279;88.26;98.86;652.26;7253.94;5745.83;991.46;4.02;2;0.01
NA;17;261;332.39;1084;748;407.5;274;87.36;98.85;635.51;7046.35;5605.54;967.9;3.92;3;0.01
NA;18;260;305.62;972;721.4;381;258;91.54;99.23;592.9;6565.86;5360.03;898.52;3.75;2;0.01
NA;19;266;324.88;940;776.15;404.25;263.5;88.72;99.62;649.45;7123.9;5560.78;974.34;3.89;3;0.01
NA;20;262;326.24;996;744;403.25;288;89.31;99.24;675.18;7358.22;5681.58;1001.42;3.98;2;0.01
