runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;49;383.22;1086;1061.5;461.5;307;85.71;93.88;943.86;13531.43;11098.96;1327.08;9.77;0;0
NA;2;107;485.83;1221;1086;613;385;72.9;84.11;1339.66;17063.95;11649.94;1825.5;10.16;1;0.01
NA;3;133;527.1;1429;1176.9;761.5;429;67.67;83.46;1434.59;18050.9;11525.94;1961.68;10.07;1;0.01
NA;4;153;526.46;1254;1148.5;705;445;66.67;84.31;1424.82;17307.61;11541.78;1951.29;10.08;0;0
NA;5;169;528.48;1292;1138;725.5;437;65.09;85.21;1389.02;16516.7;10723.41;1917.5;9.51;0;0
NA;6;187;540.09;1216;1147.2;750;448;63.1;83.42;1489.17;17808.17;10658.41;2029.26;9.46;0;0
NA;7;205;588.99;1355;1196;870.5;522;58.05;78.05;1463.48;17499.03;10611.59;2052.47;9.43;0;0
NA;8;230;560.96;1480;1176.15;776.25;508.5;61.74;82.17;1450.96;17409.25;10520.66;2011.91;9.36;0;0
NA;9;240;584;1248;1175.75;885.5;498;57.92;75.83;1398.46;16594.62;10317.93;1982.46;9.22;0;0
NA;10;248;580.29;1275;1180.85;814.5;500;58.06;81.05;1453.44;17023.68;10514.85;2033.73;9.36;0;0
NA;11;237;597.13;1542;1193.1;839;527;56.12;78.48;1514.02;18442.15;10633.49;2111.15;9.45;0;0
NA;12;240;563.03;1347;1151.1;762.25;501.5;59.17;82.5;1379.77;16860.84;10692.24;1942.8;9.49;0;0
NA;13;236;588.7;1302;1186.75;833.25;510.5;55.93;78.81;1434.81;17470.81;10873.27;2023.51;9.61;0;0
NA;14;236;628.08;1377;1199.3;929.75;563.5;51.69;73.31;1482.63;17495.41;10706.22;2110.71;9.5;0;0
NA;15;228;583.66;1399;1203.55;801;536;56.58;81.14;1486.05;17721.14;10780.68;2069.71;9.55;0;0
NA;16;238;565.47;1326;1160.3;821.5;501;56.72;82.77;1517.42;17661.03;10782.84;2082.89;9.55;0;0
NA;17;245;572.5;1461;1180.7;859;487;57.55;78.37;1487.08;17526.74;10585.83;2059.58;9.41;0;0
NA;18;239;583.65;1368;1194;825;522;54.81;78.66;1476;17221.15;10258.59;2059.65;9.18;0;0
NA;19;234;547.85;1346;1139;757.25;506.5;58.97;84.19;1460.08;16587.79;9957.47;2007.93;8.97;1;0
NA;20;237;606.48;1559;1214.8;884.5;561;53.16;76.37;1413.27;16510.36;10290.64;2019.75;9.2;1;0
