runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;3;733.67;857;857;857;750;33.33;100;525.67;5634.1;5634.1;1259.33;5.96;0;0
NA;2;5;649.2;857;857;762;659;40;100;593;6319.88;6319.88;1242.2;6.42;3;0.38
NA;3;10;602.2;1172;1172;846.25;514;70;80;612.1;5642.55;5642.55;1214.3;5.95;1;0.09
NA;4;14;544.14;1039;1039;717.5;480;71.43;92.86;517.93;4617.44;4617.44;1062.07;5.23;2;0.12
NA;5;22;573.45;1039;1027.6;733.5;551;59.09;86.36;663.59;5586.26;4767.12;1237.05;5.34;2;0.08
NA;6;28;551.82;1328;1260.5;668.25;504.5;75;89.29;752.11;6524.37;5617.25;1303.93;5.93;3;0.1
NA;7;27;601.52;1358;1339.6;783;500;62.96;77.78;948.07;8479.36;6136.36;1549.59;6.3;3;0.1
NA;8;24;510.62;1058;1042.75;672.25;490;75;91.67;686.5;6512.11;5998.82;1197.12;6.2;4;0.14
NA;9;27;580.67;1179;1130.6;783;500;66.67;85.19;861.52;7955.35;5897.11;1442.19;6.13;3;0.1
NA;10;28;645.07;1116;1103.85;884.25;600;50;78.57;624.61;5666.58;5117.25;1269.68;5.58;6;0.18
NA;11;35;617.89;1138;1080.4;866;577;60;80;615.74;6059.8;5698.36;1233.63;5.99;4;0.1
NA;12;40;674.62;1339;1196.5;1014;605.5;50;72.5;822.03;7386.85;5357.63;1496.65;5.76;6;0.13
NA;13;37;701.89;1344;1212.6;988.5;664;40.54;70.27;653.86;6123.8;5077.93;1355.76;5.56;7;0.16
NA;14;38;675.42;1325;1123.6;984.25;679.5;39.47;71.05;714.34;6345.99;4943.09;1389.76;5.47;6;0.14
NA;15;41;598.15;1325;1279.6;770.5;517;60.98;82.93;757.02;6611.62;4499.98;1355.17;5.16;5;0.11
NA;16;40;624.2;1358;1190.4;874.25;536;55;77.5;878.58;7087.91;4918.59;1502.78;5.45;6;0.13
NA;17;35;676.4;1168;1164;794;623;40;82.86;978.94;8456.8;5590.66;1655.34;5.92;6;0.15
NA;18;44;560.89;1262;1132.75;791.5;559;54.55;79.55;889.27;7636.21;5870.92;1450.16;6.12;4;0.08
NA;19;34;533.71;1262;1123.25;761.75;517;61.76;79.41;791.41;7071.2;6106.86;1325.12;6.28;4;0.11
NA;20;31;567.9;1243;1198;782;434;54.84;87.1;789.23;7410.2;5957.16;1357.13;6.18;4;0.11
